 100         0.553901713268
   1         3.898301049082         2.999445855377
   2         6.460307215836         9.999446098287
   3         6.994685242762         7.000553901713
   4         3.106724869153         8.098738643274
   5        10.094046977772         5.914865578950
   6         4.490255298647         0.000553901713
   7         8.787365242033         8.024449066349
   8         3.212123532807         5.008848333367
   9         0.568478617769         2.839568733199
  10         3.677182511743         7.149103708229
  11         5.352503789298         9.999446098287
  12         7.568110642373         9.999446098287
  13        10.013779694436         0.071722827839
  14         9.229815782210         9.040060188467
  15         5.463954962411         8.024449066362
  16         3.109038431210         9.999266379743
  17         0.996865892996         4.981505109334
  18         8.102488669326         7.000553901713
  19         6.571758388948         8.024449066357
  20         6.546256754805         4.032185796427
  21         5.992355041738         4.991571706422
  22         7.246559554403         0.959939811751
  23         2.274648445545         0.000553901713
  24         9.536114985287         4.957097661078
  25         2.000454090786         9.999446098287
  26         3.608126076898         6.043454740133
  27         2.437322205567         8.981421205598
  28         5.906405502542         9.040060188491
  29         3.936353585367         0.959939811490
  30         9.113825269367         3.930462050926
  31         2.532707479936         7.151251192656
  32         0.000675651472         0.000553901713
  33         9.210292095884         7.000553901713
  34        10.982066222009         4.913155465689
  35         5.234557002753         4.098728349522
  36         8.122012355653         9.040060188474
  37         2.232243686884         1.909387431444
  38         1.108479078008         0.000553901713
  39        11.782066222020         8.913155465745
  40        10.610369142902         3.054670070154
  41         7.800514198203         1.919295160211
  42        11.199324348527         5.999446098287
  43         1.675932929277         2.867378440182
  44         5.591456569453         2.040090750136
  45         8.908264694167         0.000553901713
  46         7.014208929089         9.040060188484
  47         0.964481161832         3.874175139978
  48         2.500322748558         6.043921223271
  49         3.690798649194         9.040060188399
  50         1.392868437054         6.016111516143
  51         4.356151535874         8.024449066426
  52         8.347783879441         2.882479634971
  53        11.999324348528         9.999446098287
  54         8.675914068910         9.999446098287
  55         7.874409845368         5.916483570913
  56         6.145358283141         1.080704840097
  57         8.361021473590         0.963753411510
  58        10.337619208827         9.040060188425
  59         7.252209395340         3.046628901706
  60         0.217933777980         1.086844534254
  61         4.779078389511         7.000553901715
  62         2.799165371917         2.861137522006
  63         5.037501925206         2.999446098287
  64         1.642511294735         8.209732118030
  65         3.382398941069         1.919295159580
  66         7.329592069797         4.815521111791
  67         4.483600212269         2.040060188290
  68         9.508206441767         2.893605489104
  69         1.691563761775         0.942488444770
  70         3.179738801673         3.901518364011
  71         3.382451872085         0.000553901713
  72        10.318095522461         7.000553901713
  73         8.982213271977         5.916483570916
  74         6.699312926943         2.040060188490
  75        11.420793224386         7.106790477577
  76         8.001560702321         3.934790398744
  77         4.798602075789         9.040060188646
  78        10.997866370498         8.130685642203
  79         5.037554856583         1.080704840108
  80         6.145411213673         2.999446098287
  81         1.425253168229         7.123441485502
  82         9.895168668574         8.024449066337
  83         2.104320204485         5.009314816477
  84        10.393111016386         1.968379437607
  85         9.673633346769         1.126013534449
  86         9.783717495450         9.999446098287
  87         8.428311558676         4.957097661071
  88         8.908291260438         1.926937952087
  89         2.816937853056         0.966551122399
  90         6.692657841075         0.000553901713
  91         1.035091552858         1.834829562736
  92         6.775690357566         5.774907022250
  93        10.233602941169         4.096435716177
  94         4.244700362278         9.999446098287
  95         5.886881816206         7.000553901713
  96         5.591456569861         0.121318930313
  97         7.800461267620         0.000553901713
  98        10.891520921989         9.999446098287
  99         7.679561815490         8.024449066353
 100         2.071935473336         3.901984846974
