  50         0.272167171742
   1         5.774791896174         3.841233143385
   2         3.630023803790         4.735285091678
   3         4.559755254796         3.827656558918
   4         3.727377987537         6.846171677822
   5         2.742009886040         3.126912391525
   6         3.163671032035         5.718757766884
   7         4.955899544166         3.429002961239
   8         4.707954107285         4.871128125587
   9         1.455369809188         2.302155321204
  10         4.784763067856         5.821889567070
  11         6.621610691803         1.763291813701
  12         4.005544262146         7.350625919781
  13         4.164360547811         4.839131716491
  14         1.975933332089         3.343282366924
  15         2.276702296219         2.844443412154
  16         1.994233316864         2.379135822305
  17         5.214725927022         3.907864925652
  18         1.378389308030         1.763291813521
  19         4.427892755254         4.362843302683
  20         3.386784781317         5.222249829027
  21         6.267500386718         2.856414929328
  22         5.514648636828         4.362118429293
  23         3.441160587923         3.956278560897
  24         2.459898205157         3.592436694861
  25         6.005766682979         2.379135822504
  26         2.855710181460         5.102836065665
  27         4.241406639007         5.854503501248
  28         5.007876817200         5.325381629235
  29         4.464520388331         5.357995563387
  30         3.921121525334         5.326096453852
  31         6.024066667824         3.343282367132
  32         2.368842743630         4.129101190065
  33         5.482303102204         3.290441886049
  34         5.620864177485         2.764038328020
  35         4.001124545053         6.375679701543
  36         3.142553384674         4.493061087949
  37         3.460483029525         6.312381761834
  38         2.612276462558         4.615968627858
  39         2.899119665725         4.006193650165
  40         0.993486802561         1.378389307994
  41         3.893556011279         4.258996677910
  42         5.271214917857         4.848985867057
  43         3.126912391518         3.511814897014
  44         3.698007776032         5.822604391714
  45         1.732499613155         2.856414929135
  46         6.544630190682         2.302155321406
  47         4.541329348950         6.308757004871
  48         4.971292207999         4.394732363391
  49         7.006513197299         1.378389308185
  50         4.271709270029         6.847997162690
