  50         0.640222498790
   1         3.798906669343         5.892179039299
   2         3.924092173108         3.347969913608
   3         9.358220536398         7.370431108067
   4         2.846623754469         2.621579098071
   5         4.653352079166         8.641773157494
   6         6.060308109451         3.358352283759
   7         3.587667576928         9.357915569681
   8        11.230818173657         5.772381826862
   9         5.205239715989         6.268206965463
  10         6.549304946688         6.772231426976
  11         6.249595885509         5.527356385098
  12         6.622959344330         8.640222498756
  13         2.655725859166         6.648444205807
  14         8.321767882308         0.641699845614
  15         1.683653239027         0.640222498787
  16         1.647236902980         2.173237072060
  17         7.593661116208         6.031380846610
  18         7.893370177904         7.276255888363
  19         7.038309814796         0.641729034895
  20         9.358368074532         1.398464254683
  21         8.520939001392         8.392363751961
  22         4.035901763378        11.359777501237
  23         9.358081135003         6.086701894721
  24         8.641799832526         5.019950877557
  25        11.350321666223         4.052398680907
  26         0.641917500650         7.038535519921
  27         4.604011214045        10.212262340626
  28         8.184737278575         1.917846697296
  29         8.165575570420         3.379821230774
  30         1.791829832682         7.610379554892
  31         2.964098236603         0.640222498788
  32         1.401414465864         9.357655892413
  33         0.642136797724         8.322241438691
  34         4.905530654488         5.023331923663
  35        10.335577818587         4.847879750974
  36         5.642226115096        11.190095728528
  37         5.645255703708         9.467044718384
  38         7.682100501185         9.359777501251
  39         3.691520925810         4.616244991700
  40         0.640222498788         2.964098236598
  41         9.239654124723         2.676732305813
  42         9.359777501314         9.359777501330
  43         0.640222498781         1.382375907539
  44         7.117625244420         2.630877311566
  45         3.351491183406         7.727362585692
  46         2.640222498773         5.347210797409
  47         2.640222498659         3.885279186390
  48         4.995658558600         2.641649896383
  49         2.494443758096         8.684713487003
  50         9.358202240170         3.954896528286
